HebRefId,PositionInVerse,GermanWordPart,ElbWord,StepWord,StepPositionInVerse,IsAddedWord,ParentPositionInVerse,ParentWord
5001001,1,,Dies,אֵ֣לֶּה,1,False,,
5001001,2,,sind,אֵ֣לֶּה,1,False,,
5001001,3,,die,הַדְּבָרִ֗ים,2,False,,
5001001,4,,Worte,הַדְּבָרִ֗ים,2,False,,
5001001,5,,welche,אֲשֶׁ֨ר,3,False,,
5001001,6,,Mose,מֹשֶׁה֙,5,False,,
5001001,7,,zu,אֶל־,6,False,,
5001001,8,,ganz,כָּל־,7,False,,
5001001,9,,Israel,יִשְׂרָאֵ֔ל,8,False,,
5001001,10,,geredet,דִּבֶּ֤ר,4,False,,
5001001,11,,hat,דִּבֶּ֤ר,4,False,,
5001001,12,,diesseit,בְּעֵ֖בֶר,9,False,,
5001001,13,,des,הַיַּרְדֵּ֑ן,10,False,,
5001001,14,,Jordan,הַיַּרְדֵּ֑ן,10,False,,
5001001,15,,in,בַּמִּדְבָּ֡ר,11,False,,
5001001,16,,der,בַּמִּדְבָּ֡ר,11,False,,
5001001,17,,Wüste,בַּמִּדְבָּ֡ר,11,False,,
5001001,18,,in,בָּֽעֲרָבָה֩,12,False,,
5001001,19,,der,בָּֽעֲרָבָה֩,12,False,,
5001001,20,,Ebene,בָּֽעֲרָבָה֩,12,False,,
5001001,21,,Suph,ס֜וּף,14,False,,
5001001,22,,gegenüber,מ֨וֹל,13,False,,
5001001,23,,zwischen,בֵּֽין־,15,False,,
5001001,24,,Paran,פָּארָ֧ן,16,False,,
5001001,25,,und,וּבֵֽין־,17,False,,
5001001,26,,Tophel,תֹּ֛פֶל,18,False,,
5001001,27,,und,וְלָבָ֥ן,19,False,,
5001001,28,,Laban,וְלָבָ֥ן,19,False,,
5001001,29,,und,וַחֲצֵרֹ֖ת,20,False,,
5001001,30,,Hazeroth,וַחֲצֵרֹ֖ת,20,False,,
5001001,31,,und,וְדִ֥י,21,False,,
5001001,32,,Di-Sahab,זָהָֽב׃,22,False,,
5001002,1,,Elf,אַחַ֨ד,1,False,,
5001002,2,,Tagereisen,עָשָׂ֥ר,2,False,,
5001002,2,,Tagereisen,יוֹם֙,3,False,,
5001002,3,,sind,אַחַ֨ד,1,True,,
5001002,4,,vom,מֵֽחֹרֵ֔ב,4,False,,
5001002,5,,Horeb,מֵֽחֹרֵ֔ב,4,False,,
5001002,6,,auf,דֶּ֖רֶךְ,5,False,,
5001002,7,,dem,הַר־,6,True,,
5001002,8,,Wege,דֶּ֖רֶךְ,5,False,,
5001002,9,,des,הַר־,6,True,,
5001002,10,,Gebirges,הַר־,6,False,,
5001002,11,,Seir,שֵׂעִ֑יר,7,False,,
5001002,12,,bis,עַ֖ד,8,False,,
